OrderID;OrderDate;OrderRequiredDate;OrderShippedDate;OrderShipVia;OrderFreight;OrderShipName;OrderShipAddress;OrderShipCity;OrderShipRegion;OrderShipPostalCode;OrderShipCountry;CustomerID;CustCompanyName;CustContactName;CustContactTitle;CustAddress;CustCity;CustRegion;CustPostalCode;CustCountry;CustPhone;CustFax;EmployeeID;EmployeeLastName;EmployeeFirstName;EmployeeTitle;EmployeeTitleOfCourtesy;EmployeeBirthDate;EmployeeHireDate;EmployeeAddress;EmployeeCity;EmployeeRegion;EmployeePostalCode;EmployeeCountry;EmployeeHomePhone;EmployeeExtension;EmployeeNotes;EmployeeReportsTo;UnitPrice;Quantity;Discount;ProductID;ProductName;ProductSupplierID;ProductQuantityPerUnit;ProductUnitPrice;ProductUnitsInStock;ProductUnitsOnOrder;ProductReorderLevel;ProductDiscontinued;SupplierID;SupplierCompanyName;SupplierContactName;SupplierContactTitle;SupplierAddress;SupplierCity;SupplierRegion;SupplierPostalCode;SupplierCountry;SupplierPhone;SupplierFax;CategoryID;CategoryName;Description
11045;23-04-2021;21-05-2021;;2;70,58;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;Elizabeth Lincoln;Accounting Manager;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;(604) 555-4729;(604) 555-3745;6;Suyama;Michael;Sales Representative;Mr.;02-07-1963;17-10-1993;Coventry HouseMiner Rd.;London;;EC2 7JR;UK;(71) 555-7773;428;"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.";5;2,5;15;0;33;Geitost;15;500 g;2,5;112;0;20;FALSO;15;Norske Meierier;Beate Vileid;Marketing Manager;Hatlevegen 5;Sandvika;;1320;Norway;(0)2-953010;;4;Dairy Products;Cheeses
11045;23-04-2021;21-05-2021;;2;70,58;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;Elizabeth Lincoln;Accounting Manager;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;(604) 555-4729;(604) 555-3745;6;Suyama;Michael;Sales Representative;Mr.;02-07-1963;17-10-1993;Coventry HouseMiner Rd.;London;;EC2 7JR;UK;(71) 555-7773;428;"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.";5;53;24;0;51;Manjimup Dried Apples;24;50 - 300 g pkgs.;53;20;0;10;FALSO;24;G'day, Mate;Wendy Mackenzie;Sales Representative;170 Prince Edward Parade Hunter's Hill;Sydney;NSW;2042;Australia;(02) 555-5914;(02) 555-4873;7;Produce;Dried fruit and bean curd
11046;23-04-2021;21-05-2021;24-04-2021;2;71,64;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany;WANDK;Die Wandernde Kuh;Rita M�ller;Sales Representative;Adenauerallee 900;Stuttgart;;70563;Germany;0711-020361;0711-035428;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;38;20;0,05;12;Queso Manchego La Pastora;5;10 - 500 g pkgs.;38;86;0;0;FALSO;5;Cooperativa de Quesos 'Las Cabras';Antonio del Valle Saavedra;Export Administrator;Calle del Rosal 4;Oviedo;Asturias;33007;Spain;(98) 598 76 54;;4;Dairy Products;Cheeses
11046;23-04-2021;21-05-2021;24-04-2021;2;71,64;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany;WANDK;Die Wandernde Kuh;Rita M�ller;Sales Representative;Adenauerallee 900;Stuttgart;;70563;Germany;0711-020361;0711-035428;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;32;15;0,05;32;Mascarpone Fabioli;14;24 - 200 g pkgs.;32;9;40;25;FALSO;14;Formaggi Fortini s.r.l.;Elio Rossi;Sales Representative;Viale Dante, 75;Ravenna;;48100;Italy;(0544) 60323;(0544) 60603;4;Dairy Products;Cheeses
11046;23-04-2021;21-05-2021;24-04-2021;2;71,64;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany;WANDK;Die Wandernde Kuh;Rita M�ller;Sales Representative;Adenauerallee 900;Stuttgart;;70563;Germany;0711-020361;0711-035428;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;18;18;0,05;35;Steeleye Stout;16;24 - 12 oz bottles;18;20;0;15;FALSO;16;Bigfoot Breweries;Cheryl Saylor;Regional Account Rep.;3400 - 8th Avenue Suite 210;Bend;OR;97101;USA;(503) 555-9931;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
11047;24-04-2021;22-05-2021;01-05-2021;3;46,62;Eastern Connection;35 King George;London;;WX3 6FW;UK;EASTC;Eastern Connection;Ann Devon;Sales Agent;35 King George;London;;WX3 6FW;UK;(171) 555-0297;(171) 555-3373;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;18;25;0,25;1;Chai;1;10 boxes x 20 bags;18;39;0;10;FALSO;1;Exotic Liquids;Charlotte Cooper;Purchasing Manager;49 Gilbert St.;London;;EC1 4SD;UK;(171) 555-2222;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
11047;24-04-2021;22-05-2021;01-05-2021;3;46,62;Eastern Connection;35 King George;London;;WX3 6FW;UK;EASTC;Eastern Connection;Ann Devon;Sales Agent;35 King George;London;;WX3 6FW;UK;(171) 555-0297;(171) 555-3373;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;21,35;30;0,25;5;Chef Anton's Gumbo Mix;2;36 boxes;21,35;0;0;0;VERDADERO;2;New Orleans Cajun Delights;Shelley Burke;Order Administrator;P.O. Box 78934;New Orleans;LA;70117;USA;(100) 555-4822;;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
11048;24-04-2021;22-05-2021;30-04-2021;3;24,12;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;Elizabeth Lincoln;Accounting Manager;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;(604) 555-4729;(604) 555-3745;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;12,5;42;0;68;Scottish Longbreads;8;10 boxes x 8 pieces;12,5;6;10;15;FALSO;8;Specialty Biscuits, Ltd.;Peter Wilson;Sales Representative;29 King's Way;Manchester;;M14 GSD;UK;(161) 555-4448;;3;Confections;Desserts, candies, and sweet breads
11049;24-04-2021;22-05-2021;04-05-2021;1;8,34;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil;GOURL;Gourmet Lanchonetes;Andr� Fonseca;Sales Associate;Av. Brasil, 442;Campinas;SP;04876-786;Brazil;(11) 555-9482;;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;19;10;0,2;2;Chang;1;24 - 12 oz bottles;19;17;40;25;FALSO;1;Exotic Liquids;Charlotte Cooper;Purchasing Manager;49 Gilbert St.;London;;EC1 4SD;UK;(171) 555-2222;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
11049;24-04-2021;22-05-2021;04-05-2021;1;8,34;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil;GOURL;Gourmet Lanchonetes;Andr� Fonseca;Sales Associate;Av. Brasil, 442;Campinas;SP;04876-786;Brazil;(11) 555-9482;;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;38;4;0,2;12;Queso Manchego La Pastora;5;10 - 500 g pkgs.;38;86;0;0;FALSO;5;Cooperativa de Quesos 'Las Cabras';Antonio del Valle Saavedra;Export Administrator;Calle del Rosal 4;Oviedo;Asturias;33007;Spain;(98) 598 76 54;;4;Dairy Products;Cheeses
11050;27-04-2021;25-05-2021;05-05-2021;2;59,41;Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;FOLKO;Folk och f� HB;Maria Larsson;Owner;�kergatan 24;Br�cke;;S-844 67;Sweden;0695-34 67 21;;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;18;50;0,1;76;Lakkalik��ri;23;500 ml;18;57;0;20;FALSO;23;Karkki Oy;Anne Heikkonen;Product Manager;Valtakatu 12;Lappeenranta;;53120;Finland;(953) 10956;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
11051;27-04-2021;25-05-2021;;3;2,79;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;LAMAI;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;;31000;France;61.77.61.10;61.77.61.11;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;4,5;10;0,2;24;Guaran� Fant�stica;10;12 - 355 ml cans;4,5;20;0;0;VERDADERO;10;Refrescos Americanas LTDA;Carlos Diaz;Marketing Manager;Av. das Americanas 12.890;Sao Paulo;;5442;Brazil;(11) 555 4640;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
11052;27-04-2021;25-05-2021;01-05-2021;1;67,26;Hanari Carnes;Rua do Pa�o, 67;Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;Mario Pontes;Accounting Manager;Rua do Pa�o, 67;Rio de Janeiro;RJ;05454-876;Brazil;(21) 555-0091;(21) 555-8765;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;46;30;0,2;43;Ipoh Coffee;20;16 - 500 g tins;46;17;10;25;FALSO;20;Leka Trading;Chandra Leka;Owner;471 Serangoon Loop, Suite #402;Singapore;;512;Singapore;555-8787;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
11052;27-04-2021;25-05-2021;01-05-2021;1;67,26;Hanari Carnes;Rua do Pa�o, 67;Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;Mario Pontes;Accounting Manager;Rua do Pa�o, 67;Rio de Janeiro;RJ;05454-876;Brazil;(21) 555-0091;(21) 555-8765;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;28,5;10;0,2;61;Sirop d'�rable;29;24 - 500 ml bottles;28,5;113;0;25;FALSO;29;For�ts d'�rables;Chantal Goulet;Accounting Manager;148 rue Chasseur;Ste-Hyacinthe;Qu�bec;J2S 7S8;Canada;(514) 555-2955;(514) 555-2921;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
11053;27-04-2021;25-05-2021;29-04-2021;2;53,05;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria;PICCO;Piccolo und mehr;Georg Pipps;Sales Manager;Geislweg 14;Salzburg;;5020;Austria;6562-9722;6562-9723;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;62,5;35;0,2;18;Carnarvon Tigers;7;16 kg pkg.;62,5;42;0;0;FALSO;7;Pavlova, Ltd.;Ian Devling;Marketing Manager;74 Rose St. Moonie Ponds;Melbourne;Victoria;3058;Australia;(03) 444-2343;(03) 444-6588;8;Seafood;Seaweed and fish
11053;27-04-2021;25-05-2021;29-04-2021;2;53,05;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria;PICCO;Piccolo und mehr;Georg Pipps;Sales Manager;Geislweg 14;Salzburg;;5020;Austria;6562-9722;6562-9723;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;32;20;0;32;Mascarpone Fabioli;14;24 - 200 g pkgs.;32;9;40;25;FALSO;14;Formaggi Fortini s.r.l.;Elio Rossi;Sales Representative;Viale Dante, 75;Ravenna;;48100;Italy;(0544) 60323;(0544) 60603;4;Dairy Products;Cheeses
11053;27-04-2021;25-05-2021;29-04-2021;2;53,05;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria;PICCO;Piccolo und mehr;Georg Pipps;Sales Manager;Geislweg 14;Salzburg;;5020;Austria;6562-9722;6562-9723;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;33,25;25;0,2;64;Wimmers gute Semmelkn�del;12;20 bags x 4 pieces;33,25;22;80;30;FALSO;12;Plutzer Lebensmittelgro�m�rkte AG;Martin Bein;International Marketing Mgr.;Bogenallee 51;Frankfurt;;60439;Germany;(069) 992755;;5;Grains/Cereals;Breads, crackers, pasta, and cereal
11054;28-04-2021;26-05-2021;;1;0,33;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina;CACTU;Cactus Comidas para llevar;Patricio Simpson;Sales Agent;Cerrito 333;Buenos Aires;;1010;Argentina;(1) 135-5555;(1) 135-4892;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;2,5;10;0;33;Geitost;15;500 g;2,5;112;0;20;FALSO;15;Norske Meierier;Beate Vileid;Marketing Manager;Hatlevegen 5;Sandvika;;1320;Norway;(0)2-953010;;4;Dairy Products;Cheeses
11054;28-04-2021;26-05-2021;;1;0,33;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina;CACTU;Cactus Comidas para llevar;Patricio Simpson;Sales Agent;Cerrito 333;Buenos Aires;;1010;Argentina;(1) 135-5555;(1) 135-4892;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;14;20;0;67;Laughing Lumberjack Lager;16;24 - 12 oz bottles;14;52;0;10;FALSO;16;Bigfoot Breweries;Cheryl Saylor;Regional Account Rep.;3400 - 8th Avenue Suite 210;Bend;OR;97101;USA;(503) 555-9931;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
11055;28-04-2021;26-05-2021;05-05-2021;2;120,92;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;HILAA;HILARION-Abastos;Carlos Hern�ndez;Sales Representative;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;(5) 555-1340;(5) 555-1948;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;4,5;15;0;24;Guaran� Fant�stica;10;12 - 355 ml cans;4,5;20;0;0;VERDADERO;10;Refrescos Americanas LTDA;Carlos Diaz;Marketing Manager;Av. das Americanas 12.890;Sao Paulo;;5442;Brazil;(11) 555 4640;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
11055;28-04-2021;26-05-2021;05-05-2021;2;120,92;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;HILAA;HILARION-Abastos;Carlos Hern�ndez;Sales Representative;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;(5) 555-1340;(5) 555-1948;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;14;15;0;25;NuNuCa Nu�-Nougat-Creme;11;20 - 450 g glasses;14;76;0;30;FALSO;11;Heli S��waren GmbH & Co. KG;Petra Winkler;Sales Manager;Tiergartenstra�e 5;Berlin;;10785;Germany;(010) 9984510;;3;Confections;Desserts, candies, and sweet breads
11055;28-04-2021;26-05-2021;05-05-2021;2;120,92;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;HILAA;HILARION-Abastos;Carlos Hern�ndez;Sales Representative;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;(5) 555-1340;(5) 555-1948;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;53;20;0;51;Manjimup Dried Apples;24;50 - 300 g pkgs.;53;20;0;10;FALSO;24;G'day, Mate;Wendy Mackenzie;Sales Representative;170 Prince Edward Parade Hunter's Hill;Sydney;NSW;2042;Australia;(02) 555-5914;(02) 555-4873;7;Produce;Dried fruit and bean curd
11055;28-04-2021;26-05-2021;05-05-2021;2;120,92;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;HILAA;HILARION-Abastos;Carlos Hern�ndez;Sales Representative;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;(5) 555-1340;(5) 555-1948;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;19,5;20;0;57;Ravioli Angelo;26;24 - 250 g pkgs.;19,5;36;0;20;FALSO;26;Pasta Buttini s.r.l.;Giovanni Giudici;Order Administrator;Via dei Gelsomini, 153;Salerno;;84100;Italy;(089) 6547665;(089) 6547667;5;Grains/Cereals;Breads, crackers, pasta, and cereal
